date,username,text,party,labels,year,era,is_edge_case,pred_leaning,pred_stance,confidence,reasoning,raw_response,parse_error
2022-09-01 14:50:00,GerryConnolly,"MAGA Republicans, led by Donald Trump, have a plan to purge the federal civil service of career employees and exper…",Democrat,1,2022,biden-era,False,Democrat,Establishment,92,"The tweet criticizes MAGA Republicans and Donald Trump's federal workforce policies, using language typical of establishment Democratic opposition to Trump-backed initiatives.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet criticizes MAGA Republicans and Donald Trump's federal workforce policies, using language typical of establishment Democratic opposition to Trump-backed initiatives.""
}",False
2021-11-29 14:48:51,SenJoniErnst,. Biden's disastrous exit from Afghanistan put the murderous Taliban regime back in charge of the country. The Admin needs to do everything in its power to: Bring the rest of our American citizens home Protect the rights of Afghan women and  girls,Republican,0,2021,biden-era,False,Republican,Establishment,85,"The tweet criticizes Biden's Afghanistan withdrawal as 'disastrous' and blames the administration, using typical Republican messaging about foreign policy failure while maintaining a serious policy-focused tone rather than populist rhetoric.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 85,
  ""reasoning"": ""The tweet criticizes Biden's Afghanistan withdrawal as 'disastrous' and blames the administration, using typical Republican messaging about foreign policy failure while maintaining a serious policy-focused tone rather than populist rhetoric.""
}",False
2022-08-18 00:19:09,RepGregStanton,Our Colorado River is in a crisis and talks among states to fairly spread the pain of much-needed cutbacks are goin…,Democrat,1,2022,biden-era,False,Democrat,Establishment,65,"Focus on environmental crisis and collaborative interstate negotiations suggests Democratic approach to resource management, though the moderate tone and pragmatic framing indicate establishment rather than populist positioning.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""Focus on environmental crisis and collaborative interstate negotiations suggests Democratic approach to resource management, though the moderate tone and pragmatic framing indicate establishment rather than populist positioning.""
}",False
2021-02-25 19:48:59,lisamurkowski,"The complex landscape of Alaska Native representation includes the federally recognized tribes, Alaska Native corporations, and Alaska Native regional non-profit organizations. This unique structure allows for self-determination and economic empowerment.",Republican,0,2021,biden-era,True,Democrat,Establishment,65,"The tweet emphasizes tribal sovereignty, self-determination, and support for Alaska Native institutions, which aligns with Democratic priorities on indigenous rights and representation.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet emphasizes tribal sovereignty, self-determination, and support for Alaska Native institutions, which aligns with Democratic priorities on indigenous rights and representation.""
}",False
2021-12-18 23:18:07,SenRonJohnson,Wishing  good luck in the championship game tonight. Go get em Bucky!,Republican,0,2021,biden-era,False,Republican,Establishment,45,"Nonpartisan sports encouragement with regional reference to Wisconsin, similar in apolitical nature to Example 4 (religious greeting), though insufficient political content for high confidence classification.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""Nonpartisan sports encouragement with regional reference to Wisconsin, similar in apolitical nature to Example 4 (religious greeting), though insufficient political content for high confidence classification.""
}",False
2021-05-11 16:53:58,lisamurkowski,The message I shared during an August hearing for the Senate Energy and Natural Resources Committee on the importance of improving the #cybersecurity of the #energy sector remains true today.,Republican,0,2021,biden-era,True,Republican,Establishment,45,"The tweet focuses on energy sector cybersecurity through committee work, which is a bipartisan infrastructure/security concern typically emphasized by establishment-oriented Republicans, though the limited partisan content makes confidence moderate.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet focuses on energy sector cybersecurity through committee work, which is a bipartisan infrastructure/security concern typically emphasized by establishment-oriented Republicans, though the limited partisan content makes confidence moderate.""
}",False
2021-04-14 19:10:47,LindseyGrahamSC,"Press conference on President Bidens decision to withdraw all troops from Afghanistan. :30 pm Senate Radio-TV Gallery Washington, DC",Republican,0,2021,biden-era,False,Republican,Establishment,45,"The tweet announces a press conference on Afghanistan troop withdrawal with neutral language, but the focus on this controversial policy decision suggests skepticism typical of Republican senators who opposed the withdrawal.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet announces a press conference on Afghanistan troop withdrawal with neutral language, but the focus on this controversial policy decision suggests skepticism typical of Republican senators who opposed the withdrawal.""
}",False
2021-01-28 16:05:41,SenTinaSmith,Thank you so much for a great conversation  We need working people to have an advocate for them at the Labor Department. Im proud to support your nomination and look forward to working with you.,Democrat,1,2021,biden-era,False,Democrat,Populist,75,The emphasis on 'working people' needing an advocate and support for a labor-focused nomination aligns with Democratic populist messaging around worker advocacy and labor rights.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""The emphasis on 'working people' needing an advocate and support for a labor-focused nomination aligns with Democratic populist messaging around worker advocacy and labor rights.""
}",False
2021-07-01 16:04:00,PattyMurray,There is no greater challenge facing our country and our world than climate changebut this crisis also presents us with a historic opportunity to create millions of good paying jobs and strengthen our economy now and for the future in this upcoming infrastructure package.,Democrat,1,2021,biden-era,False,Democrat,Populist,92,"Frames climate change as a key priority while emphasizing job creation and economic benefits, reflecting Democratic climate advocacy combined with populist messaging about worker benefits.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""Frames climate change as a key priority while emphasizing job creation and economic benefits, reflecting Democratic climate advocacy combined with populist messaging about worker benefits.""
}",False
2023-02-14 17:07:28,RepDanGoldman,I'm proud that our team recently helped NYCHA tenants in Campos Plaza II fix long-broken locks and regain access to…,Democrat,1,2023,biden-era,False,Democrat,Populist,78,Focus on helping low-income housing tenants with practical local issues reflects Democratic priorities and constituent service messaging typical of progressive senators.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 78,
  ""reasoning"": ""Focus on helping low-income housing tenants with practical local issues reflects Democratic priorities and constituent service messaging typical of progressive senators.""
}",False
2021-08-02 15:55:28,SenatorShaheen,NH is facing a serious shortage in affordable housing that threatens to drive and  keep out young people and  families from NH. I'm committed to fighting for legislation and  policies that will help address this crisis by lowering costs and  expanding housing stock.,Democrat,1,2021,biden-era,False,Democrat,Populist,75,Focus on affordable housing as a pressing economic issue affecting working families reflects Democratic populist priorities of addressing cost-of-living concerns through government intervention.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""Focus on affordable housing as a pressing economic issue affecting working families reflects Democratic populist priorities of addressing cost-of-living concerns through government intervention.""
}",False
